Age,Race,Sex, Marital status,Relation to head of the household,Native country,Occupation,Work class,Capital gain last year,Capital loss last year,Education,Work hours per week,label
42,White,Male,married,Husband,United States,execution and management,private sector employee,0,0,bachelor's degree,40,True
46,White,Female,separated,Unmarried,Peru,cleaning and maintenance sector,private sector employee,0,0,high school graduate,50,False
43,White,Male,married,Husband,United States,technology and support sector,private sector employee,0,0,high school graduate,40,False
22,White,Male,never married,Own-child,United States,sales sector,private sector employee,0,0,college for less than one year,20,False
90,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",10566,0,bachelor's degree,50,False
67,White,Male,married,Husband,United States,protective services sector,state government,0,0,college for less than one year,41,True
18,White,Female,never married,Own-child,United States,sales sector,private sector employee,0,0,finished 10th class,35,False
37,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,high school graduate,45,True
50,White,Male,married,Husband,United States,professional specialty,"owner of a non-incorporated business, professional practice, or farm",0,0,master's degree,40,False
42,Asian-Pac-Islander,Male,married,Husband,India,professional specialty,state government,0,0,professional degree,72,True
56,White,Male,separated,Not-in-family,,execution and management,"owner of a non-incorporated business, professional practice, or farm",0,0,finished 4th class,25,False
30,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,bachelor's degree,30,False
38,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector",private sector employee,0,0,finished 11th class,40,False
73,White,Male,married,Husband,United States,professional specialty,local government,0,0,finished 6th class,6,False
38,White,Female,married,Wife,United States,professional specialty,state government,0,0,high school graduate,40,True
44,Black,Male,divorced,Unmarried,United States,craft and repair sector,local government,0,0,high school graduate,40,False
60,White,Male,widowed,Not-in-family,United States,office and administrative support,private sector employee,0,0,college for one or more years without a degree,40,False
64,White,Male,widowed,Not-in-family,United States,"transportation, communication, and other public utilities sector",private sector employee,0,0,high school graduate,22,False
52,White,Female,divorced,Not-in-family,United States,service sector,private sector employee,2597,0,high school graduate,36,False
42,White,Male,married,Husband,United States,"agriculture, forestry, and fisheries sector","owner of a non-incorporated business, professional practice, or farm",0,0,high school graduate,70,False
44,White,Female,divorced,Unmarried,United States,sales sector,private sector employee,0,0,college for less than one year,48,False
23,White,Male,married,Husband,United States,cleaning and maintenance sector,private sector employee,0,0,high school graduate,40,False
47,White,Male,married,Husband,United States,service sector,state government,0,0,college for less than one year,38,False
41,White,Male,married,Husband,United States,execution and management,"owner of a incorporated business, professional practice, or farm",7688,0,bachelor's degree,70,True
50,Black,Female,married,Wife,United States,execution and management,local government,0,0,high school graduate,40,True
58,White,Female,divorced,Unmarried,United States,office and administrative support,state government,0,0,high school graduate,40,False
48,Black,Female,married,Wife,United States,,,0,0,finished 10th class,35,False
38,White,Female,divorced,Not-in-family,United States,execution and management,private sector employee,0,0,college for less than one year,42,False
22,White,Female,never married,Not-in-family,United States,office and administrative support,private sector employee,0,0,high school graduate,10,False
38,White,Male,married,Husband,United States,craft and repair sector,private sector employee,0,0,college for one or more years without a degree,43,False
43,White,Male,divorced,Not-in-family,Canada,craft and repair sector,private sector employee,0,0,college for less than one year,55,False
25,White,Male,divorced,Own-child,United States,execution and management,private sector employee,0,0,high school graduate,40,False
38,White,Male,married,Husband,United States,sales sector,private sector employee,0,0,bachelor's degree,50,True
36,White,Male,married,Husband,United States,protective services sector,local government,0,0,college for less than one year,40,False
